date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
2011-10-15 22:00:00,1003.86,2.2,275.06,0.92,91.2,7.16,6.53,0.63,4.06,6.51,1266.86,0.47,1.0,187.7
2011-10-15 22:30:00,1003.85,3.15,276.01,1.44,88.5,7.66,6.78,0.88,4.21,6.75,1262.39,0.55,0.92,194.2
2011-10-15 23:00:00,1003.72,1.7,274.57,0.56,92.1,6.91,6.36,0.55,3.95,6.34,1269.06,0.62,1.0,104.4
2011-10-15 23:30:00,1003.54,1.11,273.99,0.37,94.8,6.62,6.28,0.34,3.9,6.25,1271.63,0.45,0.96,127.1
2011-10-16 00:00:00,1003.36,1.85,274.74,1.06,94.5,6.98,6.6,0.38,4.1,6.58,1267.83,0.61,1.28,156.0
2011-10-16 00:30:00,1003.32,0.77,273.67,0.23,96.2,6.46,6.21,0.25,3.86,6.19,1272.97,0.27,0.64,174.1
2011-10-16 01:00:00,1003.25,0.24,273.15,-0.33,95.9,6.22,5.96,0.25,3.7,5.94,1275.44,0.33,0.62,128.4
2011-10-16 01:30:00,1003.16,0.2,273.12,-0.24,96.8,6.2,6.0,0.2,3.73,5.98,1275.49,0.19,0.48,47.8
2011-10-16 02:00:00,1003.12,-0.37,272.55,-0.84,96.6,5.95,5.74,0.2,3.57,5.73,1278.22,0.36,0.68,114.4
2011-10-16 02:30:00,1002.96,-0.6,272.33,-1.1,96.4,5.84,5.63,0.21,3.5,5.62,1279.18,0.6,0.88,134.8
2011-10-16 03:00:00,1002.83,-1.02,271.92,-1.39,97.3,5.67,5.51,0.15,3.43,5.5,1281.04,0.35,0.68,128.0
2011-10-16 03:30:00,1002.72,-0.98,271.97,-1.32,97.5,5.68,5.54,0.14,3.45,5.53,1280.69,0.36,0.72,112.5
2011-10-16 04:00:00,1002.53,-1.34,271.62,-1.67,97.6,5.53,5.4,0.13,3.36,5.39,1282.23,0.36,0.6,167.6
2011-10-16 04:30:00,1002.63,-1.61,271.34,-1.89,98.0,5.43,5.32,0.11,3.31,5.3,1283.67,0.89,1.4,172.2
2011-10-16 05:00:00,1002.46,-1.41,271.56,-1.67,98.1,5.51,5.4,0.1,3.36,5.39,1282.47,0.7,1.28,216.4
2011-10-16 05:30:00,1002.21,-1.51,271.48,-1.85,97.5,5.47,5.33,0.14,3.32,5.32,1282.63,0.56,1.2,185.8
2011-10-16 06:00:00,1002.22,-1.82,271.17,-2.12,97.8,5.34,5.23,0.12,3.25,5.21,1284.17,0.35,0.84,93.5
2011-10-16 06:30:00,1002.17,-1.94,271.05,-2.21,98.0,5.3,5.19,0.11,3.23,5.18,1284.68,0.52,1.32,65.06
2011-10-16 07:00:00,1002.19,-1.88,271.11,-2.14,98.1,5.32,5.22,0.1,3.24,5.21,1284.43,0.45,1.16,196.7
2011-10-16 07:30:00,1002.3,-0.47,272.51,-1.04,95.9,5.9,5.66,0.24,3.52,5.65,1277.72,0.4,0.88,167.0
2011-10-16 08:00:00,1002.36,0.63,273.6,-0.37,93.0,6.39,5.95,0.45,3.7,5.93,1272.52,0.49,1.0,232.7
2011-10-16 08:30:00,1002.31,1.96,274.93,-0.39,84.4,7.04,5.94,1.1,3.69,5.92,1266.32,0.79,1.36,211.4
2011-10-16 09:00:00,1002.27,2.51,275.5,0.13,84.2,7.32,6.17,1.16,3.84,6.15,1263.6,1.64,2.28,192.0
2011-10-16 09:30:00,1002.14,4.47,277.46,0.89,77.5,8.41,6.52,1.89,4.06,6.5,1254.36,1.53,2.36,183.3
2011-10-16 10:00:00,1002.04,6.12,279.11,1.43,71.8,9.43,6.77,2.66,4.22,6.76,1246.72,2.01,2.6,172.5
2011-10-16 10:30:00,1001.89,8.3,281.31,2.14,65.06,10.96,7.13,3.83,4.44,7.12,1236.69,1.73,2.56,155.7
2011-10-16 11:00:00,1001.71,9.43,282.45,2.16,60.36,11.83,7.14,4.69,4.45,7.13,1231.53,2.09,3.0,155.8
2011-10-16 11:30:00,1001.53,10.68,283.72,2.37,56.33,12.87,7.25,5.62,4.51,7.24,1225.82,2.1,3.4,174.4
2011-10-16 12:00:00,1001.24,11.63,284.69,1.79,50.73,13.7,6.95,6.75,4.33,6.94,1221.52,2.48,4.24,163.5
2011-10-16 12:30:00,1000.85,12.38,285.47,1.9,48.68,14.4,7.01,7.39,4.37,7.0,1217.82,3.06,4.92,163.0
2011-10-16 13:00:00,1000.56,13.17,286.28,2.42,47.95,15.17,7.27,7.89,4.53,7.27,1213.97,2.93,4.4,149.0
2011-10-16 13:30:00,1000.19,13.69,286.83,2.8,47.62,15.69,7.47,8.22,4.66,7.47,1211.23,2.4,4.44,172.0
2011-10-16 14:00:00,999.79,14.07,287.25,2.73,46.24,16.08,7.44,8.65,4.64,7.44,1209.16,3.1,4.64,186.7
2011-10-16 14:30:00,999.5,14.39,287.59,3.1,46.49,16.42,7.63,8.79,4.76,7.64,1207.38,2.81,4.4,193.1
2011-10-16 15:00:00,999.29,15.3,288.52,3.39,44.76,17.41,7.79,9.62,4.87,7.8,1203.24,2.34,3.44,186.0
2011-10-16 15:30:00,999.14,14.63,287.86,3.15,45.95,16.68,7.66,9.01,4.78,7.67,1205.92,2.75,3.96,190.1
2011-10-16 16:00:00,998.92,14.04,287.29,3.3,48.24,16.05,7.74,8.31,4.84,7.75,1208.09,2.08,3.0,188.7
2011-10-16 16:30:00,998.81,13.47,286.73,3.32,50.14,15.47,7.75,7.71,4.84,7.76,1210.36,2.03,2.86,192.3
2011-10-16 17:00:00,998.69,12.68,285.95,4.14,55.96,14.69,8.22,6.47,5.13,8.23,1213.34,1.75,2.28,194.4
2011-10-16 17:30:00,998.7,11.36,284.63,4.31,61.76,13.46,8.31,5.15,5.19,8.32,1218.94,1.91,2.64,193.3
2011-10-16 18:00:00,998.88,10.54,283.79,4.12,64.38,12.75,8.21,4.54,5.13,8.22,1222.74,1.78,2.6,198.4
2011-10-16 18:30:00,998.77,10.07,283.33,3.84,65.16,12.35,8.05,4.3,5.03,8.06,1224.71,1.81,2.48,195.2
2011-10-16 19:00:00,998.73,9.64,282.9,3.49,65.39,12.0,7.85,4.15,4.9,7.86,1226.6,2.29,2.88,203.0
2011-10-16 19:30:00,998.57,9.1,282.38,3.29,66.86,11.57,7.74,3.83,4.83,7.75,1228.8,3.11,3.56,202.4
2011-10-16 20:00:00,998.42,8.69,281.98,3.01,67.4,11.25,7.59,3.67,4.74,7.6,1230.48,3.2,3.76,187.1
2011-10-16 20:30:00,998.37,7.81,281.1,2.6,69.53,10.6,7.37,3.23,4.6,7.38,1234.38,2.88,4.08,182.4
2011-10-16 21:00:00,998.32,7.25,280.54,2.15,69.92,10.2,7.13,3.07,4.46,7.14,1236.89,2.4,4.2,170.8
2011-10-16 21:30:00,998.29,6.93,280.22,1.91,70.3,9.98,7.01,2.96,4.38,7.03,1238.33,1.85,3.16,170.7
2011-10-16 22:00:00,998.33,6.79,280.08,1.64,69.59,9.88,6.88,3.01,4.3,6.89,1239.05,1.51,2.52,173.6
2011-10-16 22:30:00,998.44,6.92,280.2,1.34,67.5,9.97,6.73,3.24,4.2,6.74,1238.7,1.49,3.0,186.3
2011-10-16 23:00:00,998.24,6.65,279.95,1.03,67.26,9.79,6.58,3.2,4.11,6.6,1239.7,1.17,1.96,186.2
2011-10-16 23:30:00,998.21,6.32,279.63,0.83,67.81,9.57,6.49,3.08,4.05,6.5,1241.15,1.4,2.08,205.4
2011-10-17 00:00:00,998.13,6.17,279.48,0.71,67.9,9.47,6.43,3.04,4.02,6.44,1241.77,1.09,2.44,195.5
2011-10-17 00:30:00,998.21,5.97,279.27,0.57,68.16,9.34,6.37,2.97,3.98,6.38,1242.79,0.86,1.72,255.2
2011-10-17 01:00:00,998.21,5.9,279.2,0.38,67.55,9.29,6.28,3.02,3.92,6.29,1243.13,0.73,1.28,200.4
2011-10-17 01:30:00,998.14,5.11,278.42,0.21,70.5,8.8,6.2,2.6,3.87,6.21,1246.62,0.47,0.84,190.9
2011-10-17 02:00:00,997.96,4.71,278.03,0.19,72.4,8.55,6.19,2.36,3.87,6.2,1248.21,0.71,1.2,181.7
2011-10-17 02:30:00,997.93,4.44,277.76,0.15,73.6,8.39,6.18,2.22,3.86,6.19,1249.39,1.24,2.0,203.7
2011-10-17 03:00:00,997.71,4.04,277.38,-0.14,74.1,8.16,6.05,2.11,3.78,6.06,1250.96,1.73,3.08,218.6
2011-10-17 03:30:00,997.58,3.96,277.32,-0.1,74.7,8.12,6.06,2.05,3.79,6.08,1251.14,1.83,2.76,200.3
2011-10-17 04:00:00,997.5,3.57,276.93,-0.12,76.7,7.89,6.05,1.84,3.78,6.07,1252.83,1.42,2.92,196.7
2011-10-17 04:30:00,997.45,3.37,276.73,-0.16,77.6,7.78,6.04,1.74,3.77,6.05,1253.68,1.61,2.12,210.6
2011-10-17 05:00:00,997.35,3.24,276.61,-0.11,78.6,7.71,6.06,1.65,3.79,6.08,1254.13,1.82,2.56,199.6
2011-10-17 05:30:00,997.28,1.99,275.36,-0.52,83.4,7.05,5.88,1.17,3.68,5.9,1259.82,2.5,3.9,168.1
2011-10-17 06:00:00,997.19,0.42,273.8,-0.76,91.7,6.3,5.78,0.52,3.61,5.79,1266.96,2.79,4.57,167.2
2011-10-17 06:30:00,997.08,0.34,273.73,-0.64,93.1,6.26,5.83,0.43,3.64,5.85,1267.17,1.87,3.04,180.7
2011-10-17 07:00:00,997.12,0.44,273.83,-0.54,93.1,6.31,5.87,0.44,3.67,5.89,1266.75,0.44,1.32,193.5
2011-10-17 07:30:00,997.19,2.08,275.46,-0.05,85.7,7.1,6.08,1.02,3.8,6.1,1259.2,1.26,2.4,174.9
2011-10-17 08:00:00,997.32,2.28,275.65,-0.14,84.0,7.2,6.05,1.15,3.78,6.06,1258.47,2.3,3.76,140.5
2011-10-17 08:30:00,997.22,3.54,276.92,0.56,80.8,7.88,6.36,1.51,3.98,6.38,1252.46,0.81,1.72,138.3
2011-10-17 09:00:00,997.13,4.56,277.94,0.94,77.3,8.46,6.54,1.92,4.09,6.56,1247.67,1.6,3.14,130.0
2011-10-17 09:30:00,997.07,5.77,279.16,1.6,74.5,9.21,6.86,2.35,4.29,6.88,1242.05,1.21,2.88,151.9
2011-10-17 10:00:00,996.88,7.1,280.51,2.14,70.6,10.1,7.13,2.97,4.46,7.15,1235.76,1.7,3.22,172.7
2011-10-17 10:30:00,996.63,8.7,282.13,2.58,65.34,11.26,7.36,3.9,4.61,7.38,1228.34,2.64,4.56,155.8
2011-10-17 11:00:00,996.35,9.76,283.22,2.67,61.22,12.1,7.41,4.69,4.64,7.43,1223.36,2.65,4.36,121.9
2011-10-17 11:30:00,996.27,11.15,284.61,2.97,56.99,13.28,7.57,5.71,4.74,7.59,1217.21,2.3,4.04,137.7
2011-10-17 12:00:00,995.97,12.47,285.96,3.62,54.68,14.49,7.92,6.56,4.96,7.95,1211.06,2.4,4.36,178.5
2011-10-17 12:30:00,995.63,12.54,286.06,3.62,54.43,14.55,7.92,6.63,4.96,7.96,1210.35,3.31,5.12,153.1
2011-10-17 13:00:00,995.32,13.56,287.1,4.41,53.83,15.56,8.37,7.18,5.25,8.41,1205.45,2.22,4.28,166.8
2011-10-17 13:30:00,995.02,13.42,286.99,4.61,55.09,15.42,8.49,6.92,5.33,8.53,1205.62,1.46,2.68,95.0
2011-10-17 14:00:00,994.77,14.13,287.72,4.8,53.3,16.14,8.6,7.54,5.4,8.65,1202.29,1.31,3.28,57.71
2011-10-17 14:30:00,994.76,13.89,287.48,5.52,56.94,15.89,9.05,6.84,5.68,9.1,1203.07,2.25,3.72,277.0
2011-10-17 15:00:00,994.82,11.93,285.51,5.7,65.55,13.98,9.16,4.82,5.75,9.21,1211.37,1.98,3.68,275.9
2011-10-17 15:30:00,994.69,11.61,285.2,5.68,66.86,13.69,9.15,4.54,5.74,9.2,1212.58,2.48,3.76,283.2
2011-10-17 16:00:00,994.49,11.41,285.02,5.65,67.64,13.51,9.14,4.37,5.73,9.19,1213.2,2.41,4.0,236.8
2011-10-17 16:30:00,994.33,11.19,284.81,4.68,64.14,13.31,8.54,4.77,5.36,8.59,1214.21,2.74,4.58,223.8
2011-10-17 17:00:00,994.26,10.62,284.25,3.84,62.77,12.81,8.04,4.77,5.05,8.09,1216.8,4.43,6.48,225.2
2011-10-17 17:30:00,994.13,9.5,283.14,3.5,66.06,11.89,7.85,4.03,4.93,7.9,1221.54,3.16,4.32,222.8
2011-10-17 18:00:00,994.16,8.75,282.38,3.31,68.58,11.3,7.75,3.55,4.86,7.8,1224.88,2.61,3.36,234.4
2011-10-17 18:30:00,994.13,8.16,281.79,3.23,71.0,10.86,7.71,3.15,4.84,7.75,1227.42,2.49,2.96,227.8
2011-10-17 19:00:00,994.0,7.64,281.28,3.13,73.0,10.48,7.65,2.83,4.8,7.69,1229.57,2.78,3.04,226.9
2011-10-17 19:30:00,993.85,7.41,281.07,3.08,73.9,10.31,7.62,2.69,4.78,7.67,1230.4,2.38,2.76,229.9
2011-10-17 20:00:00,993.66,6.64,280.31,2.91,77.0,9.78,7.53,2.25,4.73,7.58,1233.61,2.57,2.88,232.4
2011-10-17 20:30:00,993.35,6.14,279.84,2.88,79.5,9.45,7.51,1.94,4.72,7.56,1235.42,2.76,3.32,233.3
2011-10-17 21:00:00,993.33,5.91,279.6,2.91,81.0,9.3,7.53,1.77,4.73,7.58,1236.42,2.46,3.0,243.0
2011-10-17 21:30:00,993.17,5.31,279.02,2.75,83.5,8.92,7.45,1.47,4.68,7.5,1238.92,1.18,1.76,243.4
2011-10-17 22:00:00,993.01,4.36,278.07,2.5,87.7,8.34,7.32,1.03,4.6,7.37,1243.04,0.28,0.84,248.5
2011-10-17 22:30:00,992.8,3.71,277.44,2.35,90.8,7.97,7.24,0.73,4.55,7.29,1245.72,1.58,2.46,195.1
2011-10-17 23:00:00,992.71,3.41,277.15,2.13,91.3,7.8,7.12,0.68,4.48,7.18,1247.02,0.58,1.72,217.4
2011-10-17 23:30:00,992.4,3.64,277.4,2.48,92.1,7.93,7.31,0.63,4.59,7.36,1245.49,1.85,2.48,218.7
2011-10-18 00:00:00,991.95,3.13,276.93,2.01,92.3,7.65,7.06,0.59,4.44,7.12,1247.35,0.67,1.4,155.3
2011-10-18 00:30:00,991.69,2.79,276.6,2.07,95.0,7.47,7.09,0.37,4.46,7.15,1248.55,0.92,1.44,48.53
2011-10-18 01:00:00,991.46,2.04,275.88,1.34,95.1,7.08,6.73,0.35,4.23,6.79,1251.81,0.87,1.56,179.1
2011-10-18 01:30:00,991.04,2.84,276.71,2.24,95.8,7.49,7.18,0.31,4.52,7.24,1247.45,0.76,1.8,185.6
2011-10-18 02:00:00,990.58,3.11,277.02,2.3,94.4,7.64,7.21,0.43,4.54,7.28,1245.64,0.61,1.2,243.0
2011-10-18 02:30:00,990.12,3.33,277.28,2.67,95.4,7.76,7.41,0.36,4.67,7.48,1243.95,0.85,1.34,221.4
2011-10-18 03:00:00,989.55,2.14,276.13,1.51,95.6,7.13,6.81,0.31,4.29,6.89,1248.91,1.41,2.36,213.0
2011-10-18 03:30:00,989.01,3.39,277.42,2.78,95.8,7.79,7.47,0.33,4.71,7.55,1242.28,0.7,1.64,202.6
2011-10-18 04:00:00,988.5,2.68,276.76,1.95,94.9,7.41,7.03,0.38,4.44,7.11,1245.02,0.46,0.84,54.24
2011-10-18 04:30:00,988.09,3.16,277.27,2.7,96.8,7.67,7.42,0.25,4.68,7.51,1242.17,1.76,2.96,22.7
2011-10-18 05:00:00,987.8,2.85,276.98,2.27,96.0,7.5,7.2,0.3,4.55,7.29,1243.32,0.5,1.7,119.7
2011-10-18 05:30:00,987.55,4.52,278.68,3.7,94.4,8.44,7.97,0.47,5.03,8.07,1235.13,1.09,2.16,195.3
2011-10-18 06:00:00,987.09,3.72,277.91,2.8,93.7,7.98,7.47,0.5,4.72,7.57,1238.38,1.3,3.32,179.9
2011-10-18 06:30:00,986.59,3.53,277.76,2.97,96.1,7.87,7.57,0.31,4.78,7.67,1238.53,1.66,3.64,205.4
2011-10-18 07:00:00,986.33,4.39,278.64,3.63,94.8,8.36,7.93,0.43,5.02,8.04,1234.21,0.81,1.74,148.0
2011-10-18 07:30:00,985.98,5.05,279.34,4.3,94.9,8.76,8.31,0.45,5.26,8.43,1230.66,1.95,3.2,201.0
2011-10-18 08:00:00,985.8,7.34,281.65,5.47,87.9,10.26,9.02,1.24,5.71,9.15,1220.06,2.64,3.86,186.9
2011-10-18 08:30:00,985.68,8.15,282.47,5.91,85.7,10.85,9.3,1.55,5.89,9.43,1216.27,1.45,2.36,209.7
2011-10-18 09:00:00,985.26,9.55,283.91,6.99,84.0,11.93,10.02,1.91,6.35,10.17,1209.39,2.45,8.37,184.1
2011-10-18 09:30:00,984.92,12.51,286.91,7.67,72.3,14.52,10.5,4.02,6.66,10.66,1196.22,7.51,11.61,204.8
2011-10-18 10:00:00,984.59,13.31,287.75,7.83,69.36,15.31,10.62,4.69,6.73,10.78,1192.43,5.19,7.29,196.9
2011-10-18 10:30:00,984.15,12.97,287.44,7.53,69.48,14.97,10.4,4.57,6.6,10.57,1193.41,5.64,7.69,205.1
2011-10-18 11:00:00,983.66,12.7,287.21,7.35,69.85,14.71,10.27,4.43,6.52,10.44,1194.0,6.04,8.31,177.6
2011-10-18 11:30:00,983.03,13.71,288.28,7.48,65.96,15.71,10.36,5.35,6.58,10.54,1188.99,6.47,9.61,175.8
2011-10-18 12:00:00,982.94,14.29,288.87,7.59,64.03,16.31,10.44,5.87,6.64,10.63,1186.44,4.6,6.28,174.5
2011-10-18 12:30:00,982.84,16.6,291.2,7.44,54.62,18.92,10.33,8.59,6.57,10.51,1176.91,5.44,8.91,200.7
2011-10-18 13:00:00,981.8,16.54,291.23,6.59,51.73,18.85,9.75,9.1,6.2,9.93,1176.17,11.41,17.77,209.2
2011-10-18 13:30:00,981.72,16.3,290.99,6.8,53.27,18.56,9.89,8.67,6.29,10.07,1176.99,10.27,13.21,209.0
2011-10-18 14:00:00,981.5,16.98,291.69,6.97,51.64,19.38,10.01,9.37,6.37,10.2,1173.91,9.06,13.63,211.4
2011-10-18 14:30:00,981.77,17.03,291.72,7.04,51.7,19.44,10.05,9.39,6.39,10.24,1174.01,7.29,10.57,216.3
2011-10-18 15:00:00,981.63,17.39,292.09,7.38,51.73,19.89,10.29,9.6,6.55,10.48,1172.28,7.93,12.13,208.3
2011-10-18 15:30:00,981.64,16.55,291.25,7.62,55.46,18.86,10.46,8.4,6.65,10.66,1175.61,5.66,8.69,205.2
2011-10-18 16:00:00,981.64,16.14,290.84,7.88,57.97,18.37,10.65,7.72,6.78,10.85,1177.19,2.64,3.56,195.3
2011-10-18 16:30:00,981.7,16.01,290.7,8.16,59.56,18.22,10.85,7.37,6.91,11.06,1177.7,2.82,4.92,190.3
2011-10-18 17:00:00,981.88,15.42,290.09,8.08,61.53,17.55,10.8,6.75,6.87,11.0,1180.35,2.94,6.04,240.0
2011-10-18 17:30:00,983.06,9.41,283.95,5.12,74.5,11.82,8.8,3.01,5.59,8.95,1207.84,3.49,6.04,273.1
2011-10-18 18:00:00,983.72,8.45,282.94,4.64,76.9,11.07,8.51,2.56,5.4,8.66,1212.91,2.06,5.0,240.1
2011-10-18 18:30:00,984.37,7.42,281.85,5.22,85.9,10.32,8.87,1.46,5.62,9.01,1218.01,2.13,4.28,242.9
2011-10-18 19:00:00,984.61,7.05,281.46,5.46,89.6,10.06,9.02,1.05,5.72,9.16,1219.84,2.31,3.68,247.5
2011-10-18 19:30:00,985.1,6.84,281.2,5.27,89.7,9.92,8.9,1.02,5.64,9.03,1221.42,2.16,4.65,245.7
2011-10-18 20:00:00,985.23,6.76,281.11,4.39,84.8,9.86,8.36,1.5,5.3,8.49,1222.18,1.88,3.76,263.8
2011-10-18 20:30:00,985.32,6.63,280.98,4.31,85.1,9.78,8.32,1.46,5.27,8.44,1222.88,1.43,2.6,245.1
2011-10-18 21:00:00,985.23,6.52,280.87,5.0,90.0,9.7,8.73,0.97,5.53,8.86,1223.07,0.43,0.96,54.52
2011-10-18 21:30:00,985.41,6.43,280.77,4.07,84.8,9.64,8.17,1.47,5.18,8.3,1223.95,1.4,2.24,249.2
2011-10-18 22:00:00,985.69,6.11,280.43,4.41,88.8,9.43,8.38,1.06,5.3,8.5,1225.58,1.14,2.0,167.8
2011-10-18 22:30:00,985.49,6.1,280.43,4.37,88.6,9.43,8.35,1.07,5.29,8.47,1225.39,1.3,2.08,216.6
2011-10-18 23:00:00,985.58,6.2,280.52,4.98,91.9,9.49,8.72,0.77,5.52,8.85,1224.92,0.73,1.48,176.6
2011-10-18 23:30:00,985.82,5.99,280.29,4.56,90.5,9.35,8.46,0.89,5.36,8.58,1226.26,1.16,1.96,229.7
2011-10-19 00:00:00,985.92,5.89,280.19,4.0,87.6,9.29,8.14,1.15,5.15,8.25,1226.95,0.64,1.48,180.7
2011-10-19 00:30:00,985.98,6.01,280.29,4.96,93.0,9.36,8.71,0.66,5.51,8.83,1226.26,0.9,1.52,179.4
2011-10-19 01:00:00,986.17,5.58,279.86,4.64,93.6,9.09,8.51,0.58,5.39,8.63,1228.45,0.99,1.88,211.5
2011-10-19 01:30:00,986.16,5.59,279.87,4.17,90.5,9.1,8.23,0.86,5.21,8.35,1228.53,1.42,2.56,180.3
2011-10-19 02:00:00,985.94,5.52,279.81,4.64,94.0,9.05,8.51,0.54,5.39,8.63,1228.42,1.05,2.36,133.0
2011-10-19 02:30:00,985.78,5.42,279.72,4.59,94.4,8.99,8.48,0.5,5.37,8.6,1228.72,1.95,3.28,182.3
2011-10-19 03:00:00,985.88,5.43,279.73,4.49,93.6,9.0,8.42,0.58,5.33,8.54,1228.79,0.67,1.3,220.1
2011-10-19 03:30:00,985.79,5.28,279.58,4.34,93.6,8.9,8.33,0.57,5.27,8.45,1229.4,1.49,1.98,200.1
2011-10-19 04:00:00,985.67,5.67,279.98,3.66,86.9,9.14,7.95,1.2,5.03,8.06,1227.72,3.44,5.81,211.9
2011-10-19 04:30:00,985.8,6.3,280.61,2.67,77.5,9.56,7.41,2.15,4.69,7.51,1225.34,3.25,4.93,215.2
2011-10-19 05:00:00,985.93,6.32,280.62,2.87,78.5,9.57,7.51,2.06,4.75,7.62,1225.38,5.08,8.81,210.7
2011-10-19 05:30:00,986.3,6.23,280.49,3.15,80.6,9.51,7.66,1.84,4.85,7.77,1226.17,5.03,7.13,214.7
2011-10-19 06:00:00,986.39,5.82,280.08,3.32,83.9,9.24,7.75,1.49,4.9,7.86,1228.04,5.12,7.33,210.0
2011-10-19 06:30:00,986.36,5.72,279.97,3.12,83.3,9.18,7.64,1.53,4.83,7.75,1228.51,3.65,5.37,214.5
2011-10-19 07:00:00,986.51,5.87,280.11,2.73,80.2,9.27,7.44,1.84,4.7,7.54,1228.14,3.87,4.69,204.8
2011-10-19 07:30:00,986.78,5.92,280.14,2.67,79.6,9.3,7.41,1.9,4.68,7.5,1228.27,4.59,7.73,212.0
2011-10-19 08:00:00,986.96,5.9,280.11,2.94,81.2,9.3,7.55,1.75,4.77,7.65,1228.49,5.33,8.53,214.3
2011-10-19 08:30:00,987.28,5.97,280.16,2.9,80.6,9.34,7.53,1.81,4.76,7.63,1228.58,4.63,6.45,215.4
2011-10-19 09:00:00,987.29,6.14,280.32,2.92,79.8,9.45,7.54,1.91,4.76,7.64,1227.86,4.81,6.33,209.3
2011-10-19 09:30:00,987.49,6.55,280.72,2.97,77.8,9.72,7.56,2.16,4.78,7.66,1226.28,4.9,7.37,207.1
2011-10-19 10:00:00,987.62,6.82,280.98,2.95,76.3,9.9,7.56,2.35,4.77,7.65,1225.29,5.25,8.23,220.5
2011-10-19 10:30:00,987.76,7.24,281.39,3.04,74.6,10.19,7.6,2.59,4.8,7.7,1223.59,4.28,6.73,209.7
2011-10-19 11:00:00,987.91,7.27,281.41,2.9,73.7,10.22,7.53,2.69,4.75,7.62,1223.68,5.87,8.59,212.5
2011-10-19 11:30:00,987.97,7.43,281.56,2.65,71.6,10.33,7.39,2.93,4.67,7.48,1223.12,5.34,7.81,214.3
2011-10-19 12:00:00,987.83,7.76,281.91,2.85,71.0,10.56,7.5,3.06,4.74,7.59,1221.46,5.11,7.07,211.5
2011-10-19 12:30:00,987.9,8.17,282.31,2.66,68.12,10.86,7.4,3.46,4.67,7.49,1219.82,3.94,7.11,205.4
2011-10-19 13:00:00,987.98,8.55,282.69,2.68,66.47,11.15,7.41,3.74,4.68,7.5,1218.27,4.13,6.73,225.5
2011-10-19 13:30:00,987.99,8.33,282.46,2.6,67.1,10.98,7.37,3.61,4.65,7.46,1219.25,3.46,5.57,229.8
2011-10-19 14:00:00,988.07,8.28,282.41,2.68,67.71,10.95,7.41,3.53,4.68,7.5,1219.55,3.58,6.61,218.9
2011-10-19 14:30:00,988.04,8.6,282.73,2.32,64.57,11.19,7.22,3.96,4.56,7.31,1218.21,2.46,4.36,212.7
2011-10-19 15:00:00,988.22,9.02,283.14,2.17,62.08,11.51,7.14,4.36,4.51,7.23,1216.66,3.9,5.81,212.0
2011-10-19 15:30:00,988.07,8.4,282.53,2.23,65.01,11.03,7.17,3.86,4.53,7.26,1219.14,1.79,3.92,225.3
2011-10-19 16:00:00,988.08,8.3,282.43,2.0,64.41,10.96,7.06,3.9,4.46,7.14,1219.64,3.52,6.21,215.0
2011-10-19 16:30:00,988.32,8.11,282.22,1.93,64.92,10.82,7.02,3.8,4.43,7.11,1220.77,3.78,5.77,207.6
2011-10-19 17:00:00,988.51,7.48,281.57,2.09,68.57,10.36,7.11,3.26,4.48,7.19,1223.71,2.0,3.4,206.7
2011-10-19 17:30:00,989.16,6.89,280.93,2.15,71.7,9.95,7.14,2.82,4.5,7.21,1227.07,2.47,2.96,220.5
2011-10-19 18:00:00,989.69,6.28,280.27,2.23,75.2,9.54,7.18,2.37,4.52,7.25,1230.4,1.68,2.24,208.2
2011-10-19 18:30:00,990.22,5.83,279.78,2.24,77.6,9.25,7.18,2.07,4.52,7.25,1233.03,2.34,2.9,211.1
2011-10-19 19:00:00,990.53,5.47,279.39,2.21,79.4,9.02,7.16,1.86,4.51,7.23,1235.02,2.25,3.16,197.6
2011-10-19 19:30:00,990.97,5.65,279.54,2.2,78.4,9.14,7.16,1.97,4.51,7.23,1234.78,1.79,2.52,183.2
2011-10-19 20:00:00,991.01,5.59,279.47,2.27,79.1,9.1,7.2,1.9,4.53,7.26,1235.07,2.56,3.68,203.2
2011-10-19 20:30:00,991.51,6.1,279.94,2.5,77.6,9.42,7.31,2.11,4.6,7.38,1233.39,0.81,1.44,324.0
2011-10-19 21:00:00,991.73,5.45,279.27,2.89,83.5,9.01,7.52,1.49,4.73,7.58,1236.47,1.63,2.68,234.9
2011-10-19 21:30:00,992.05,4.9,278.69,2.63,85.2,8.67,7.38,1.28,4.64,7.44,1239.38,1.87,3.6,234.0
2011-10-19 22:00:00,992.04,4.58,278.37,2.41,85.8,8.47,7.27,1.2,4.57,7.33,1240.86,2.25,3.8,245.2
2011-10-19 22:30:00,991.96,4.62,278.43,2.25,84.5,8.5,7.18,1.32,4.52,7.24,1240.59,1.76,2.82,236.5
2011-10-19 23:00:00,991.87,4.5,278.31,1.89,83.1,8.43,7.0,1.42,4.4,7.06,1241.11,2.55,4.61,244.9
2011-10-19 23:30:00,991.94,4.14,277.94,1.67,83.9,8.21,6.89,1.32,4.33,6.95,1242.88,1.84,2.86,250.5
2011-10-20 00:00:00,992.07,3.89,277.68,1.62,85.1,8.07,6.87,1.2,4.32,6.93,1244.17,2.18,3.16,246.5
